8258 24801
7715 1980 -43
6351 7117 558
4802 7646 430
1533 6341 -776
3595 1135 952
4835 7798 -145
1303 136 -743
3140 3654 786
3133 1125 115
4616 1307 789
5979 1978 891
2755 7404 -423
6762 1065 557
5302 4141 172
7009 5043 -586
517 2550 619
584 3680 -518
349 5975 628
2398 97 -714
371 5223 -713
6909 7785 -259
5614 3883 171
147 679 -787
1649 460 -796
7585 5738 -82
4217 920 -144
3933 2205 -361
1986 1606 -404
5341 2570 -815
6883 3013 -251
2107 1560 208
6722 1087 53
7120 4206 -677
4612 3629 582
2184 5689 619
3126 2759 -553
6366 6426 10
5157 907 -385
2797 502 774
8068 1821 877
1895 6511 565
724 1400 -441
4375 1956 -242
112 5695 351
3864 6572 -280
4323 672 12
637 5881 -257
4360 351 -717
6549 6837 65
3607 4073 -393
1221 1875 -165
109 4862 -704
3607 3714 -430
4317 52 -104
3364 7691 -430
7482 1302 350
2540 1164 -231
2066 1594 564
529 135 295
6573 6073 -170
796 6662 -772
6682 4503 -86
4979 1243 8
5493 342 -200
1232 5385 925
4656 5256 641
3357 1366 -860
5223 4614 -880
5418 2573 -228
4666 7725 -51
5314 7671 333
4472 473 -505
6847 1608 -786
3298 244 -170
2899 3637 -931
5525 692 439
5897 4453 -820
3635 5325 -779
2655 4545 766
7986 6021 262
7296 4382 606
5365 727 154
4172 8204 750
8147 4716 481
8248 4158 851
4535 7106 964
6001 659 282
7829 7046 -29
709 967 391
4075 3082 -947
7241 6734 234
6711 7671 285
2663 7774 -289
6161 7503 523
7434 877 319
6877 7249 -933
2249 6932 120
2777 7060 768
5380 600 111
2493 6655 276
462 4518 -79
3303 6466 151
7901 3592 401
5888 1855 -118
396 4266 679
3449 5562 96
7315 3875 -623
3776 5451 549
2258 2639 611
7829 226 505
2726 6325 -795
7357 7899 456
7023 2717 -553
3645 3042 287
1776 4871 -846
2224 1248 245
6444 6612 -762
2986 3396 -113
2406 4206 -535
263 4133 -280
5593 5407 -472
5258 3367 154
4997 414 270
2617 4697 -663
1627 7520 -127
3058 6111 623
2615 3762 -586
4755 5185 146
3512 8230 -959
7722 3477 -103
5751 6332 227
4489 4174 -202
7934 6582 994
5817 3078 284
3104 3081 849
1155 5621 971
7238 4964 202
3009 6319 -947
883 770 310
1630 5577 -776
5695 3775 944
5873 348 -237
7738 7551 454
1300 83 856
7083 4148 -848
5269 3648 64
1722 6682 -926
2602 4800 825
7193 5382 711
5501 4409 911
8124 4688 928
3321 6953 868
6368 3678 773
3291 5902 376
1235 6246 -818
8256 4134 -449
1717 7090 -217
6315 3480 138
7572 6458 -388
958 6857 950
2602 5905 -304
2722 452 -252
2045 1075 391
5929 7616 925
2034 878 -691
323 272 592
6058 686 -286
4892 254 -515
5610 3577 333
4632 3046 701
6884 4890 354
1173 6640 -282
7183 7302 485
4307 1348 -665
3157 5687 120
5331 333 -842
7669 8060 -168
1840 7345 -64
5502 3685 553
8109 262 111
5953 464 -321
715 2953 -557
7889 2013 -72
7782 6320 -12
1632 7965 467
267 7043 -825
7502 2524 -975
2907 6419 -824
6139 5971 214
7610 2887 -702
5431 5004 -842
2708 6218 -919
3583 7039 734
6202 952 -46
2447 363 -314
3001 7122 -530
6892 6839 -961
2890 1859 875
5855 4258 580
5992 2533 50
4668 4129 213
4205 4453 350
7837 472 547
6599 4842 832
8217 2707 413
3959 5237 -199
4376 2549 -344
4458 5477 -549
540 4956 -540
6008 5452 -389
4976 6229 -867
2148 4057 -582
1626 2356 290
265 373 -669
5911 3794 -164
1637 1204 302
2640 2397 -618
7948 2682 576
2202 2771 414
3883 4100 157
5811 5859 604
3115 1171 787
6304 1873 -952
4178 447 -121
1523 1677 -920
4467 5847 -675
6419 3892 -382
1078 3304 -443
3496 3571 -965
3626 5751 -465
2029 7448 896
5317 2672 -443
2542 1564 -21
4951 7195 671
1220 5544 -259
4262 6399 -880
7572 4047 -792
337 7706 -25
5655 1885 935
2533 4363 260
2682 711 -266
5997 1368 -510
4168 5056 -643
6842 2307 919
3161 503 -199
581 4406 513
7374 5030 -587
2073 6538 -931
8005 5425 22
3377 3371 571
7168 2650 -966
7533 8007 270
352 7492 177
89 1381 -299
1575 2953 -219
4000 3538 -900
5272 7010 -611
1375 2667 128
5674 850 552
4575 2463 142
346 5285 436
2339 3983 272
1139 3091 -182
2699 4864 402
7539 3985 -946
7845 1007 386
1796 5884 -933
2430 3531 -962
3568 777 -723
6757 6514 848
5367 7318 -195
7862 4330 -516
3459 7601 -699
3790 5195 -290
1413 2412 592
6825 5250 -911
1093 5397 906
47 535 883
2950 6406 837
4708 5437 811
2773 208 -558
403 6496 494
7406 4121 -25
1237 5081 -298
3542 6676 -275
1083 2145 925
2832 3231 16
5031 532 108
3041 4677 -979
3613 4821 -950
2450 6024 -262
6768 6644 816
4013 4311 942
55 1102 -857
7515 598 -300
3094 3100 435
2516 6925 -459
442 7722 -535
6357 7627 -313
7461 5844 664
5417 8020 -53
6015 5957 124
6420 4367 11
5383 1406 -161
7307 659 -196
4571 3071 -626
3916 6890 -193
6472 6591 -599
5273 6011 294
1960 5080 -285
6154 6264 -746
1147 1849 -675
7294 7044 475
3024 1016 -912
8037 1847 353
6161 7553 -739
2525 3795 233
1619 6112 -914
2334 6408 448
3181 6852 682
2616 4606 -166
820 6536 1000
548 6074 634
4306 3420 -28
2381 1229 -148
6482 6995 28
2033 4039 -309
3900 5965 436
6159 181 -807
2210 406 -387
6583 6034 -513
6332 1620 -1000
3106 570 472
5928 5457 -933
4470 4182 -919
457 6403 888
6913 3732 532
5676 7618 -110
1817 5069 980
7113 4014 635
2601 7582 -532
7946 5883 905
2892 3312 393
2796 3516 156
6777 2039 -581
1313 279 -212
2410 272 797
4358 3689 -181
105 4529 852
7366 60 -183
1184 4706 -1000
6820 1542 825
2130 5230 -707
1630 1379 -462
4731 3386 453
5498 5644 -57
7532 6051 848
63 7086 206
1309 5924 545
1768 1197 -955
712 6526 279
438 3956 684
6501 1210 -45
6285 3396 126
4205 7805 -426
1767 1432 856
3223 5332 -564
3459 6698 401
4218 136 586
2201 6133 235
4084 4650 -827
1071 4182 -909
7822 7665 -684
2690 5750 394
1515 5936 -346
794 7470 -232
4915 6921 753
1581 327 12
6235 4225 865
8010 6035 -999
4036 3830 728
6217 4995 -889
8252 6766 -482
1826 5335 398
4037 8146 -663
4753 6578 415
3471 5451 -294
791 36 -810
416 5022 -704
2404 4529 776
2729 5922 -593
6691 6657 513
3881 897 872
2756 459 51
1421 4595 -321
5470 6379 173
4136 1640 365
4343 3442 983
7397 3477 -470
3093 5051 508
7449 8203 -921
1672 5338 126
2064 2436 -281
2405 6093 280
2201 3 -520
3459 7100 -536
5021 2401 886
2065 3867 -797
4547 578 819
1359 3829 535
7489 7936 78
2871 1569 602
8184 246 707
7361 5556 -140
2692 7096 -426
3426 3436 -634
42 12 464
2280 3884 -984
5362 4348 -437
7904 6473 414
5177 2634 553
6244 695 -895
4049 1533 868
6451 5428 -528
7052 1423 -802
6575 4275 451
6577 2460 267
5723 6836 -665
4855 6716 793
1352 8238 773
3109 4314 -317
2879 5699 8
1794 350 885
733 6609 382
248 1140 962
6742 7156 -881
1386 1040 -232
4893 5717 775
6685 2345 -720
1912 6073 707
3592 887 282
7247 4734 853
3606 267 -405
225 6925 -816
2229 7226 215
1773 5744 555
7196 7406 -963
1777 3045 782
2250 3842 -82
7539 4814 -838
3811 2644 -524
1314 1639 829
9 682 637
7663 4589 -895
2344 1072 98
2256 6220 759
3247 6114 -538
785 5630 673
3669 117 -216
4033 7530 -994
2533 4396 439
5477 1105 -607
3963 4208 -813
5399 2890 534
74 1372 -886
2264 4414 -190
8230 5137 558
8107 4686 -552
8117 7059 -203
6378 3801 378
6118 2723 991
3312 2650 884
2535 910 -943
5602 1160 -341
6726 2666 -726
4222 1419 755
3332 6657 -234
2349 4698 90
2722 771 -636
359 5284 -340
7565 813 211
657 1835 -902
4906 1318 -363
5650 5914 -178
5778 6224 -796
3064 7450 -727
7651 2159 76
6877 2287 -565
3904 3759 979
4749 7842 916
1044 3556 612
5375 3960 801
5799 3441 467
5693 6919 986
8111 6382 -353
3431 1736 -649
6759 4846 941
5470 5336 90
975 7339 -181
1262 2844 -599
7287 3823 -925
4774 3082 -379
4779 4417 520
711 2733 -536
7550 685 205
932 7394 513
62 1360 762
3091 1644 603
4045 2820 792
4760 8019 405
3352 7501 -71
233 5883 655
5331 1865 -982
2106 6485 -566
4929 4004 496
7277 3453 276
4346 7658 808
4401 5841 -430
7718 7867 678
606 1173 -622
4780 5197 -946
6100 3311 -136
2112 235 -949
3650 758 55
4817 8101 -694
4586 1892 898
5631 1205 472
6417 6226 363
4999 4568 -180
5568 5143 -198
7849 6966 75
4906 700 -181
7707 7179 -951
7855 6406 490
3300 2105 9
3581 3996 -360
5821 4791 476
911 3930 736
8087 1175 898
4153 446 -740
203 165 679
5792 6128 -523
1803 4868 418
6108 8148 763
1893 7504 535
7569 7520 887
6708 2902 -694
7996 6399 837
1403 3102 -784
509 274 129
7101 1352 -110
3072 2255 -63
5019 1290 134
1088 355 312
1874 1611 -332
4230 5281 -211
2834 595 -129
1862 6344 219
4538 3837 725
7040 4553 597
5238 3603 452
1945 285 686
6537 253 -665
5705 762 999
5906 7740 359
4487 8212 433
1230 6539 50
191 2935 548
5235 7631 -226
4986 7237 228
6533 3342 -766
2308 2601 -381
3611 4621 789
7442 812 -422
1834 6337 201
8192 5480 30
1810 6945 837
8045 2506 423
184 381 -81
7727 7900 290
2282 2466 805
3372 922 -511
3410 5758 -915
6548 3348 362
503 265 -807
1633 6938 -511
157 1638 -841
4088 320 -637
5640 6676 144
2619 7832 758
3413 4853 232
6276 280 -69
6321 937 463
8205 8037 -126
1012 3478 263
5551 7524 997
1232 2018 709
6603 2532 861
6787 4970 514
7602 3047 -436
1158 95 -332
543 5754 329
8175 2729 -687
2529 2847 763
5930 7502 -984
7158 6724 -480
7312 3157 165
3666 6625 816
3909 6885 -272
7729 2524 -938
5863 1221 650
7240 1008 -563
2487 5283 647
7237 4103 -425
2999 2856 450
1210 5352 -402
5801 4901 -259
1925 7962 -402
5721 4714 500
2567 2097 909
2293 1756 -924
4624 3394 134
762 201 -779
470 3501 -24
2980 6337 477
1060 7798 270
7911 3591 -65
4861 323 -910
4839 6582 -44
7215 6451 -249
1660 3425 -229
810 5023 -185
6070 4050 -658
6517 2053 461
4893 2414 287
4071 703 552
2278 7245 641
1186 8026 338
4828 1556 536
5585 6144 78
512 6632 -303
1390 7980 626
4344 6994 -454
4801 2156 -990
2008 5536 716
4590 3856 -503
5543 724 -456
2189 1816 557
90 4246 -723
6837 899 90
1209 2763 32
5353 7310 237
7502 7813 -880
5560 2815 -415
959 8105 538
6135 5924 112
7466 4808 401
916 5707 -978
1582 4386 -957
8039 6498 84
4531 6062 174
3784 1674 461
3498 2121 -491
748 2907 -237
3487 6800 -531
1108 4440 707
7671 4635 -681
479 2470 908
7153 6314 -4
1588 260 325
6371 4874 -479
3185 3557 906
229 4614 94
1667 7783 980
6651 5018 -830
8235 4474 -329
220 7756 462
6153 367 -767
7733 8104 853
2656 4465 -86
6140 1282 -79
8010 5581 -94
7971 5270 -558
935 7009 281
27 6483 -663
2841 2913 244
1723 3002 -399
29 3499 -232
5478 358 -555
287 7459 301
7846 5011 949
1470 7186 573
7777 1841 -660
6911 1536 -498
4124 2538 456
2521 1582 616
3535 2120 -130
2628 6015 -189
6178 4497 -855
3910 3686 -675
6823 2968 -103
7630 1379 -884
6422 2782 -702
2047 2500 747
1230 2538 -306
1944 2397 -831
5907 2133 -669
1857 473 150
4927 7794 823
6670 8101 910
6692 2608 -240
2884 677 26
3762 978 4
2322 5056 -701
209 3428 477
2838 3019 753
2122 3358 847
4653 7336 -640
6004 1394 -520
7507 3154 790
8079 6897 612
3503 3550 2
1569 6229 -929
792 1590 114
7525 3426 -245
3003 6629 294
1395 2367 879
3987 3913 692
2990 5877 -295
3764 6785 -391
3905 4636 -581
2309 2515 -746
5357 4367 230
2807 6327 183
6902 1728 309
151 3950 -796
4510 5122 -787
7224 4872 503
4807 2002 -76
4903 1936 -995
1516 1414 -410
3116 1387 568
8155 1567 -887
783 6678 696
750 1417 -364
4652 4158 -332
3646 4255 183
4139 2278 -678
3341 2587 166
6109 1964 -408
2621 4305 521
6682 4100 -961
3167 6021 -326
6433 1520 -287
1807 7540 -559
4403 5133 -545
3514 4363 949
3702 604 -334
6989 852 -901
3343 1898 -232
996 5269 453
3679 62 -149
6869 7857 296
3387 4063 -632
6729 4273 -954
1565 3077 421
7806 6697 -846
5237 1912 -866
3988 3866 197
7462 8014 277
1890 4144 -832
437 3909 -282
6039 2350 -937
1425 3449 -357
2215 7204 -914
5444 1689 353
4794 774 639
8149 236 187
2644 5132 -337
4099 2820 -195
5315 518 513
6962 4213 -10
4434 8187 517
4127 578 232
1924 2717 -686
6501 5206 187
3788 6206 -49
7298 1525 176
3631 2327 -59
921 4073 -776
4513 7393 630
3001 8201 71
2798 2924 -459
2724 1002 905
2459 3573 752
834 6317 407
6905 1143 735
1347 3472 -650
3915 3508 -762
653 5943 934
4747 53 -884
5249 3194 819
6759 745 585
7667 525 -986
4451 923 553
8128 5959 -743
6149 1844 414
1985 1407 498
4597 6359 750
559 7246 176
5415 6064 225
7651 6611 868
1794 7044 -303
1371 5171 -313
362 7107 -40
3948 6744 -999
1748 4921 -793
1566 5923 295
7100 742 -107
6705 3050 -28
2135 4798 -939
6620 5402 653
4169 4512 40
8110 631 549
3390 936 144
6531 2959 -867
4415 3867 231
1568 2121 -958
1953 5308 -495
5837 7104 640
4010 2017 812
4977 2858 -145
163 5198 802
1700 8015 899
9 4747 -887
7083 5140 769
6407 1859 889
7203 5995 -210
1878 1047 -845
4717 693 -777
5621 7353 -342
545 6503 554
3584 3672 192
4075 7669 941
3359 6982 911
8097 5681 -965
702 2444 -454
8187 6485 -315
3015 5305 832
4056 4378 785
2787 8182 459
7515 3085 39
7953 7839 600
1669 4003 406
1470 4732 327
2892 4737 122
4461 52 776
1912 4515 786
1710 2930 -44
2040 4932 -332
2065 7666 -925
1630 4931 746
2799 7467 -380
1282 5108 -767
4789 590 -776
5399 305 271
4828 8131 -20
386 576 -502
89 3724 560
3375 7667 448
7637 4848 -800
7082 5123 -583
993 5374 9
5044 6614 371
6639 6748 946
1154 3649 598
4649 5021 -944
2543 1453 -244
694 5758 67
3502 1613 -688
89 3893 334
7548 1220 149
2522 4621 -893
6681 2403 -742
76 1154 -169
1753 5369 -343
6658 4824 402
5517 879 -454
7911 3011 999
3023 7955 -764
5736 1305 243
3052 1813 -965
3319 1972 268
1034 1364 27
135 4550 -539
5324 6679 398
6643 1440 -901
2417 6484 359
2150 4871 338
1746 2455 130
2083 3236 -837
641 4117 361
442 7894 936
3240 3187 -786
4875 3667 196
2586 6963 989
5081 3744 227
3001 1939 672
6463 571 499
6095 4819 310
1626 6247 -202
5451 272 -288
472 2235 712
4780 7338 -346
2053 1155 261
1193 426 -308
2936 5473 -889
2396 206 -215
3656 7383 -743
6975 5638 -146
6403 5181 -63
4414 5606 270
129 7152 292
2360 4751 415
7110 5169 -281
6757 5594 151
3984 3542 570
3583 4451 -709
4344 1341 288
5837 5476 -756
5875 2479 776
8052 5956 526
7032 7307 647
4430 6832 -933
5365 2511 863
1871 7628 149
161 3969 514
4906 2795 -66
1570 332 667
3147 3127 161
2576 2334 -225
3570 977 -925
6549 4356 -674
1754 8146 256
6236 3869 113
3782 2438 -730
1881 2862 206
7603 5866 179
2477 489 463
5074 5588 135
3041 5953 852
1673 6330 709
3425 7145 -888
2638 2775 436
4211 5046 880
7238 6730 82
7169 717 -724
758 771 100
3229 7415 266
5793 3307 486
1314 5914 -93
3126 700 626
1599 6339 804
6333 361 -966
5668 3164 -509
5351 7632 418
5576 3627 386
6992 49 56
1697 129 810
5728 7200 -977
7282 2478 409
8072 2717 -322
6037 3885 637
8237 1011 -619
5119 7236 344
1082 8091 810
3774 4786 786
3766 7978 -161
1230 8168 -843
1747 6616 -756
261 7319 52
6259 3282 85
7066 5690 749
5960 3707 857
2413 6665 851
3436 3518 678
6945 2976 148
5411 6137 42
7775 7173 -172
7180 8147 -572
2658 3359 -623
703 5254 -162
2120 2143 -900
6857 6839 -400
3350 7579 392
3996 4918 -252
2556 1962 942
7936 3390 279
1246 5764 -8
1356 4806 -987
5078 4944 -150
1813 7596 -978
6052 6851 -74
3746 406 -672
3524 1049 -919
4975 3897 349
6171 4202 -544
3975 5375 762
6481 4989 -987
1585 7197 185
2580 6418 588
247 629 240
5339 3386 -948
2225 7362 610
8220 5105 -467
4880 6442 -816
5856 1313 295
8065 3103 -264
3877 708 689
64 1852 424
7721 4817 65
162 7867 -294
380 1389 -571
6076 505 658
776 4337 555
6288 3469 -237
574 5954 378
828 683 454
3570 4811 -322
7482 7150 897
3572 7622 270
7674 8213 468
1256 6255 -580
4772 5903 950
1945 3681 -546
4747 2854 -760
292 7544 -617
6020 6066 322
8067 2038 -813
5569 177 570
32 5062 284
7489 1761 621
6612 6176 -776
48 392 -305
6009 5947 612
8132 3038 -925
1666 5255 238
7722 6618 681
4222 7256 563
6638 7466 448
514 78 83
2175 446 123
3354 6282 701
773 2796 695
3641 7037 590
257 2113 -876
3117 5560 -95
1867 587 0
6623 4 408
3214 594 16
3183 1112 892
3860 5200 -960
1941 3172 451
3133 416 -244
2919 416 -268
6711 3080 192
5139 14 142
1359 5181 996
143 7695 -466
6855 7713 639
4630 5190 11
276 2428 128
2067 2972 786
4696 7559 -747
2017 715 -578
1967 7503 441
2065 7336 -381
5307 496 -818
1526 6142 634
390 2799 -797
6482 2841 -568
1684 9 -342
5151 3208 446
2408 7578 -297
5185 4462 364
8157 7635 -957
6386 3434 -408
4977 8045 858
1800 1324 353
4948 375 -883
803 4884 755
7857 4572 681
1467 584 -154
1973 4798 -506
138 1131 -755
2432 5372 -20
1215 3063 264
7874 4211 -742
3644 4765 420
5921 705 401
7998 1181 -389
3175 7775 -382
3765 5417 -521
6528 3670 -350
5979 4126 27
5099 6484 489
96 562 -679
3503 3154 -374
3605 4206 972
1277 5888 450
1478 4879 427
8027 2258 183
4878 3407 -930
5990 7875 -42
3708 6087 -266
5200 5767 -637
3220 2054 340
6042 3817 -30
6734 6392 986
1495 2895 -418
2262 2951 716
4348 6677 587
2411 833 568
2554 6228 -788
5142 4729 970
7299 5106 441
3925 3186 262
7675 5800 -867
433 5783 -126
747 1940 373
3062 5421 -895
5116 5518 -883
4526 5066 -785
8147 4298 -466
1723 6193 341
235 2847 -369
147 628 -8
8056 7935 919
3236 5881 -884
1341 204 -619
7853 7984 -17
7008 639 331
237 5220 138
5938 4559 -402
2283 3362 303
5308 7127 438
7012 1945 -657
1444 6139 742
1708 5041 -865
3895 4337 560
8160 428 577
3741 3434 26
6668 5819 -547
5997 5512 900
5593 67 -591
4980 4426 815
2402 1704 331
7751 4215 -507
6277 7794 -737
1376 7146 95
4416 5319 847
745 6598 -242
5182 7621 810
3254 210 -796
2308 3450 -756
1137 1059 -663
1366 5606 -977
398 1511 -865
6846 308 76
3941 2533 -65
7173 6238 -773
4284 3029 -366
4649 5297 -160
3173 6742 -7
5983 2124 -588
6594 3715 925
3439 721 -319
5474 327 565
6066 1923 901
7329 7565 272
7673 5198 -401
4713 7091 -931
5393 61 18
167 306 577
4564 3284 -28
3853 4802 -802
6009 6578 -937
1322 214 612
4802 3412 -904
100 305 619
5937 2586 52
7747 3844 -467
1657 7058 60
7942 3216 -685
822 1468 110
4247 2629 -921
1342 243 764
5421 5410 -198
1635 1722 -805
6631 5833 631
4834 5795 -34
3316 4515 328
6146 2691 325
6000 5315 560
6654 323 -376
6727 2393 -73
6640 3455 -906
4109 2292 -645
8248 6027 -786
559 7639 177
780 5924 -15
4563 4222 -521
3941 6761 -254
566 5562 -73
4632 2909 312
4084 3927 485
5415 1538 920
3921 1812 -543
2431 7772 60
7001 6146 -885
4729 3200 -352
5257 6371 607
2766 6868 978
2285 7151 -294
4591 2982 207
6248 5848 -58
6490 5286 -995
4648 3803 13
2201 6034 -722
1177 4616 411
2616 1274 591
7025 268 868
2223 6636 -321
1745 4609 688
7360 6075 -876
6072 1770 180
1467 4539 316
7249 201 425
1664 3875 -937
827 2987 -566
54 1985 -323
5706 3349 190
4979 7198 440
7876 5655 23
2029 8243 -902
6210 5124 -37
7079 3357 -664
4580 256 405
1896 5653 935
2422 5672 172
2702 7530 -818
4575 5710 -467
2246 756 -610
410 749 -480
424 1394 450
3060 3427 -320
2810 3961 412
15 6235 132
6997 3504 -256
6083 1480 839
5632 6903 461
94 1880 707
467 3151 569
4819 3769 -345
1287 2737 716
7343 4583 -673
3768 3715 1
218 7934 324
6564 3403 938
3427 762 -289
8071 1372 863
1172 467 77
5828 3345 -586
7449 7049 905
3276 2438 -810
6183 2097 991
2222 4444 -413
4047 6146 819
6914 425 -374
2917 4438 77
2546 5000 753
3931 206 -786
2224 4025 471
6888 2488 -439
5083 474 151
2269 6956 109
4830 4808 -385
5950 838 707
4044 5103 533
477 2565 -681
944 7470 849
2898 3259 -321
1273 5165 -765
3828 6139 647
2682 7048 -358
212 2245 556
265 136 -704
5793 4648 51
3217 6282 -882
2653 566 -377
512 1273 940
7690 529 -339
5918 1924 -123
4507 3930 165
3240 8123 -997
7880 6629 -218
6376 5756 374
3031 1888 -786
6247 1638 899
5512 7386 247
5808 2446 224
4054 3665 -103
2815 436 -824
1376 3627 44
189 2882 432
2794 5200 743
2791 2370 -121
4650 7035 -117
139 5175 -477
6413 6440 318
5607 3881 -166
1291 4188 170
8224 100 -205
3900 7459 958
1238 4681 192
7712 1783 -716
8026 3532 900
1304 2303 689
1390 143 -410
416 3305 633
1364 3972 328
483 5696 -18
6723 4493 -274
4266 3176 -111
375 1619 -811
6970 7139 -677
609 4295 -122
1747 570 360
6886 4411 607
7243 7863 299
3731 1603 721
4123 4929 -593
7088 691 714
6022 6674 -915
7594 1782 864
3215 5611 300
6182 1406 136
6632 1631 300
5111 7496 861
6609 5398 540
6665 5345 107
6656 1370 -278
5912 4238 841
7999 3777 538
371 5633 1000
2444 5742 -300
6378 704 -588
2829 63 -711
69 606 561
6750 7999 953
6429 1838 -916
1200 832 703
2738 1967 710
4592 162 125
2169 2795 -837
174 713 -999
3682 3105 8
7277 1079 -390
695 5768 -355
1887 3423 -233
8210 6485 764
2324 1162 -636
4247 7047 905
7092 5084 -704
4726 6347 -914
2433 187 611
4670 1657 779
2728 5141 -477
1149 2484 918
6239 5092 883
4511 5852 990
6482 4414 765
380 8153 222
6673 1880 246
780 7976 -47
375 172 -464
5477 7668 -644
131 178 -620
2110 2052 -261
3197 1708 223
5556 3875 -909
956 1618 17
5535 5455 -559
2694 1344 550
8209 2768 860
6167 1884 -844
4702 5610 62
7618 5562 -764
8022 5886 -451
6383 4108 -247
8241 799 -485
7481 755 667
7494 7146 670
2723 6447 -423
6227 2666 -974
4645 76 -207
5824 6126 -173
2223 215 -676
4816 4060 742
7809 6986 -727
62 6109 -391
251 3509 -66
3244 7059 -721
1566 6604 960
8161 7629 -799
6567 5341 -475
2010 4619 232
7831 3537 347
3570 7872 -41
3007 3258 -820
5962 6736 146
6303 5193 -451
3062 3619 -840
4286 3854 -155
5175 4104 -170
7425 7514 729
5191 2502 154
3127 2153 -332
821 5085 563
2333 6386 -451
2657 6998 415
7284 1615 404
4519 3786 391
5091 1486 737
4665 6146 548
7268 5874 342
4193 7234 779
2347 4374 220
8191 1841 63
3143 1355 -800
666 7876 -347
6269 3186 821
2765 6454 -652
3959 4323 -555
5096 4115 708
5025 5007 915
97 6276 -179
666 3918 110
543 8203 366
6914 4916 -129
827 816 354
4888 7612 -33
2502 912 -810
4164 2981 -75
7811 4519 -159
4202 1719 569
4516 6924 80
296 2885 376
230 4053 653
2147 5212 -27
5730 6807 -796
4825 6997 801
2299 7472 993
7718 6147 8
1559 5922 -549
3005 655 855
6846 5767 -314
7242 6974 909
2039 4591 -388
369 4825 895
4359 3378 401
661 1552 -997
7284 8109 -88
3438 773 -367
3842 1969 155
4954 3927 -65
7461 2246 -362
29 226 -655
2192 4624 -283
3121 4168 21
2653 3825 -126
6311 1690 432
4088 6397 -885
6623 3561 104
2267 7304 894
390 667 -925
3382 1344 -490
7524 5502 -819
4401 3494 -185
6134 6809 -357
6292 4762 -214
2118 5025 724
5620 5288 280
1592 2708 -953
